city_id,city_name,state,lat,lon
716,SEATTLE,WA,47.61,-122.33
717,YAKIMA,WA,46.59,-120.53
718,EVERETT,WA,47.98,-122.2
719,WENATCHEE,WA,47.37,-120.29
720,OLYMPIA,WA,47.1,-122.86
721,BELLINGHAM,WA,48.73,-122.48
722,BREMERTON,WA,47.59,-122.62
723,LONGVIEW,WA,46.19,-123.05
724,VANCOUVER,WA,45.71,-122.62
725,BELLEVUE,WA,47.61,-122.21
726,SPOKANE,WA,47.64,-117.43
727,RICHLAND,WA,46.32,-119.32
728,RENTON,WA,47.46,-122.21
729,KIRKLAND,WA,47.72,-122.2
730,TACOMA,WA,47.25,-122.45
731,FEDERAL WAY,WA,47.3,-122.31
732,MORGANTOWN,WV,39.63,-79.94
733,BRIDGEPORT,WV,39.29,-80.25
734,HUNTINGTON,WV,38.41,-82.43
735,GLEN DALE,WV,39.94,-80.75
736,CHARLESTON,WV,38.35,-81.63
737,SOUTH CHARLESTO,WV,38.35,-81.63
738,WHEELING,WV,40.07,-80.69
739,PARKERSBURG,WV,39.26,-81.54
740,BECKLEY,WV,37.78,-81.18
741,LA CROSSE,WI,43.82,-91.23
742,EAU CLAIRE,WI,44.82,-91.49
743,KENOSHA,WI,42.58,-87.85
744,WAUSAU,WI,44.96,-89.64
745,MARSHFIELD,WI,44.66,-90.17
746,GREEN BAY,WI,44.52,-87.98
747,JANESVILLE,WI,42.68,-89.07
748,MILWAUKEE,WI,43.06,-87.96
749,MADISON,WI,43.07,-89.38
750,MENOMONEE FALLS,WI,43.14,-88.12
751,APPLETON,WI,44.26,-88.39
752,CASPER,WY,42.83,-106.32
753,CHEYENNE,WY,41.14,-104.79
754,CYPRESS,TX,29.96,-95.69
755,ROUND ROCK,TX,30.51,-97.67
756,SUNNYVALE,TX,32.79,-96.55
757,SHEFFIELD,AL,34.75,-87.7
758,SELMA,AL,32.41,-87.03
759,FAIRBANKS,AK,64.81,-147.72
760,YUMA,AZ,32.68,-114.66
761,GLENDALE,AZ,33.62,-112.17
762,SUN CITY WEST,AZ,33.67,-112.36
763,SEARCY,AR,35.24,-91.73
764,CAMDEN,AR,33.56,-92.84
765,PINE BLUFF,AR,34.21,-92.01
766,BURLINGAME,CA,37.56,-122.37
767,OAKLAND,CA,37.83,-122.26
768,LANCASTER,CA,34.72,-118.15
769,SAN PABLO,CA,37.98,-122.33
770,ESCONDIDO,CA,33.09,-116.94
771,HANFORD,CA,36.27,-119.63
772,SAN JOSE,CA,37.35,-121.85
773,WALNUT CREEK,CA,37.91,-122.01
774,POMONA,CA,34.08,-117.73
775,ARCADIA,CA,34.13,-118.02
776,COLTON,CA,34.01,-117.27
777,MARTINEZ,CA,37.98,-122.15
778,MISSION HILLS,CA,34.26,-118.46
779,BERKELEY,CA,37.86,-122.24
780,ROSEVILLE,CA,38.74,-121.25
781,LOMA LINDA,CA,34.05,-117.24
782,CASTRO VALLEY,CA,37.7,-122.08
783,ANTIOCH,CA,37.99,-121.81
784,THOUSAND OAKS,CA,34.21,-118.88
785,LOS ALAMITOS,CA,33.79,-118.06
786,MISSION VIEJO,CA,33.6,-117.66
787,FOUNTAIN VALLEY,CA,33.71,-117.94
788,MURRIETA,CA,33.54,-117.33
789,MONTEREY PARK,CA,34.05,-118.14
790,MARINA DEL REY,CA,33.99,-118.46
791,WHEAT RIDGE,CO,39.77,-105.09
792,FORT COLLINS,CO,40.55,-105.06
793,ENGLEWOOD,CO,39.64,-104.96
794,WESTMINSTER,CO,39.88,-105.05
795,NEW LONDON,CT,41.35,-72.1
796,GREENWICH,CT,41.06,-73.63
797,DERBY,CT,41.32,-73.08
798,NEW BRITAIN,CT,41.67,-72.78
799,WILMINGTON,DE,39.73,-75.53
800,OCOEE,FL,28.57,-81.53
801,HOLLYWOOD,FL,26.02,-80.16
802,DUNEDIN,FL,28.02,-82.77
803,HIALEAH,FL,25.86,-80.29
804,NEW PORT RICHEY,FL,28.24,-82.71
805,LEHIGH ACRES,FL,26.6,-81.63
806,CRESTVIEW,FL,30.75,-86.57
807,AVENTURA,FL,25.77,-80.2
808,DAVENPORT,FL,28.16,-81.6
809,PLANTATION,FL,26.14,-80.13
810,TAMARAC,FL,26.14,-80.13
811,WEST PALM BEACH,FL,26.74,-80.12
812,DELRAY BEACH,FL,26.45,-80.08
813,SUN CITY CENTER,FL,27.72,-82.35
814,CORAL SPRINGS,FL,26.23,-80.13
815,PEMBROKE PINES,FL,26,-80.34
816,WESTON,FL,26.14,-80.13
817,SAINT CLOUD,FL,28.24,-81.28
818,PALM BAY,FL,27.98,-80.66
819,CUMMING,GA,34.2,-84.13
820,COVINGTON,GA,33.6,-83.85
821,WARNER ROBINS,GA,32.61,-83.63
822,STATESBORO,GA,32.44,-81.77
823,TIFTON,GA,31.46,-83.51
824,VALDOSTA,GA,30.84,-83.27
825,SNELLVILLE,GA,33.85,-84
826,ROSWELL,GA,34.03,-84.35
827,HONOLULU,HI,21.3,-157.85
828,MELROSE PARK,IL,41.9,-87.86
829,AURORA,IL,41.76,-88.29
830,CENTRALIA,IL,38.52,-89.12
831,SKOKIE,IL,42.03,-87.73
832,OAK PARK,IL,41.88,-87.78
833,LA GRANGE,IL,41.8,-87.87
834,WAUKEGAN,IL,42.37,-87.86
835,DANVILLE,IL,40.14,-87.61
836,BLUE ISLAND,IL,41.65,-87.68
837,PEKIN,IL,40.56,-89.62
838,HINSDALE,IL,41.8,-87.92
839,NORMAL,IL,40.51,-88.99
840,KANKAKEE,IL,41.11,-87.86
841,EVERGREEN PARK,IL,41.72,-87.7
842,HARVEY,IL,41.6,-87.65
843,NEW LENOX,IL,41.51,-87.98
844,NAPERVILLE,IL,41.76,-88.15
845,HAZEL CREST,IL,41.57,-87.68
846,MAYWOOD,IL,41.88,-87.84
847,HOFFMAN ESTATES,IL,42.03,-88.08
848,BARRINGTON,IL,42.15,-88.12
849,KOKOMO,IN,40.47,-86.13
850,EAST CHICAGO,IN,41.64,-87.45
851,DYER,IN,41.5,-87.5
852,AVON,IN,39.76,-86.39
853,WEST BURLINGTON,IA,40.82,-91.17
854,FORT THOMAS,KY,39.08,-84.45
855,CORBIN,KY,36.93,-84.1
856,YORK,ME,43.14,-70.65
857,AUGUSTA,ME,44.33,-69.72
858,ROCKPORT,ME,44.18,-69.07
859,CHEVERLY,MD,38.95,-76.95
860,FREDERICK,MD,39.42,-77.41
861,TAKOMA PARK,MD,38.98,-77
862,OLNEY,MD,39.14,-77.08
863,CHESTERTOWN,MD,39.21,-76.07
864,LA PLATA,MD,38.53,-76.97
865,EASTON,MD,38.77,-76.06
866,RANDALLSTOWN,MD,39.37,-76.8
867,COLUMBIA,MD,39.2,-76.85
868,LANHAM,MD,38.96,-76.85
869,CLINTON,MD,38.76,-76.89
870,ROCKVILLE,MD,39.08,-77.15
871,CAMBRIDGE,MA,42.37,-71.11
872,NEWBURYPORT,MA,42.81,-70.88
873,BRIGHTON,MA,42.35,-71.15
874,WESTFIELD,MA,42.13,-72.75
875,TAUNTON,MA,41.9,-71.09
876,MILFORD,MA,42.14,-71.51
877,SOUTH WEYMOUTH,MA,42.2,-70.94
878,NEWTON,MA,42.33,-71.25
879,WINCHESTER,MA,42.45,-71.14
880,MILTON,MA,42.24,-71.08
881,GROSSE POINTE,MI,42.38,-82.91
882,WAYNE,MI,42.27,-83.38
883,ROCHESTER,MI,42.68,-83.12
884,COMMERCE TOWNSH,MI,42.59,-83.5
885,W BLOOMFIELD,MI,42.56,-83.38
886,MAPLEWOOD,MN,44.94,-93.1
887,BATESVILLE,MS,34.31,-89.93
888,RICHMOND HEIGHT,MO,38.63,-90.24
889,BRIDGETON,MO,38.76,-90.42
890,LEES SUMMIT,MO,38.91,-94.38
891,NASHUA,NH,42.74,-71.49
892,EXETER,NH,42.97,-70.94
893,NORTH BERGEN,NJ,40.79,-74.02
894,TEANECK,NJ,40.88,-74.01
895,CAPE MAY COURT,NJ,39.07,-74.82
896,JERSEY CITY,NJ,40.71,-74.06
897,TRENTON,NJ,40.22,-74.76
898,RAHWAY,NJ,40.6,-74.28
899,ELIZABETH,NJ,40.66,-74.19
900,NEWTON,NJ,41.05,-74.75
901,PERTH AMBOY,NJ,40.52,-74.27
902,HOBOKEN,NJ,40.74,-74.02
903,MONTCLAIR,NJ,40.82,-74.21
904,WILLINGBORO,NJ,40.02,-74.88
905,ATLANTIC CITY,NJ,39.36,-74.42
906,ELMER,NJ,39.59,-75.17
907,LIVINGSTON,NJ,40.78,-74.32
908,LAKEWOOD,NJ,40.09,-74.21
909,HOLMDEL,NJ,40.37,-74.17
910,YONKERS,NY,40.94,-73.86
911,JAMAICA,NY,40.69,-73.83
912,EAST MEADOW,NY,40.71,-73.55
913,HUNTINGTON,NY,40.87,-73.4
914,FLUSHING,NY,40.77,-73.84
915,BRONXVILLE,NY,40.93,-73.82
916,MOUNT VERNON,NY,40.91,-73.82
917,HUDSON,NY,42.25,-73.78
918,KENMORE,NY,42.88,-78.85
919,NYACK,NY,41.09,-73.91
920,ELMHURST,NY,40.72,-73.87
921,PATCHOGUE,NY,40.76,-73.01
922,MOUNT KISCO,NY,41.2,-73.73
923,LOCKPORT,NY,43.16,-78.69
924,GLEN COVE,NY,40.86,-73.63
925,NEW ROCHELLE,NY,40.92,-73.77
926,AUBURN,NY,42.93,-76.56
927,JAMESTOWN,NY,42.09,-79.23
928,ROCKVILLE CENTR,NY,40.66,-73.63
929,SLEEPY HOLLOW,NY,41.06,-73.86
930,CORTLANDT MANOR,NY,41.3,-73.89
931,WHITE PLAINS,NY,41.02,-73.75
932,ITHACA,NY,42.44,-76.5
933,PLAINVIEW,NY,40.78,-73.47
934,BETHPAGE,NY,40.74,-73.48
935,SOUTHAMPTON,NY,40.88,-72.39
936,FOREST HILLS,NY,40.72,-73.84
937,VALLEY STREAM,NY,40.66,-73.7
938,STONY BROOK,NY,40.9,-73.12
939,FAR ROCKAWAY,NY,40.59,-73.81
940,SMITHTOWN,NY,40.85,-73.21
941,SANFORD,NC,35.47,-79.18
942,BOONE,NC,36.2,-81.66
943,CHAPEL HILL,NC,35.92,-79.04
944,WHITEVILLE,NC,34.32,-78.7
945,DUNN,NC,35.31,-78.61
946,ASHEBORO,NC,35.71,-79.81
947,WILSON,NC,35.73,-77.92
948,CARY,NC,35.78,-78.79
949,PARMA,OH,41.47,-81.67
950,NORWALK,OH,41.24,-82.61
951,FRANKLIN,OH,39.55,-84.3
952,RAVENNA,OH,41.15,-81.24
953,EUCLID,OH,41.47,-81.67
954,ASHTABULA,OH,41.87,-80.79
955,ELYRIA,OH,41.37,-82.1
956,MARIETTA,OH,39.42,-81.44
957,TROY,OH,40.04,-84.21
958,LAKEWOOD,OH,41.48,-81.8
959,BOARDMAN,OH,41.09,-80.64
960,BEACHWOOD,OH,41.47,-81.5
961,NORMAN,OK,35.22,-97.34
962,DURANT,OK,33.98,-96.39
963,MUSKOGEE,OK,35.74,-95.35
964,ROSEBURG,OR,43.24,-123.48
965,MC KEESPORT,PA,40.33,-79.83
966,LANSDALE,PA,40.24,-75.28
967,NATRONA,PA,40.64,-79.73
968,BEAVER,PA,40.69,-80.3
969,LEBANON,PA,40.34,-76.42
970,HARRISBURG,PA,40.27,-76.88
971,DREXEL HILL,PA,39.94,-75.3
972,NORRISTOWN,PA,40.12,-75.33
973,CHAMBERSBURG,PA,39.93,-77.65
974,DARBY,PA,39.92,-75.26
975,EASTON,PA,40.68,-75.22
976,KITTANNING,PA,40.82,-79.52
977,INDIANA,PA,40.62,-79.15
978,UPLAND,PA,39.84,-75.37
979,MEDIA,PA,39.91,-75.38
980,EPHRATA,PA,40.18,-76.18
981,MONROEVILLE,PA,40.42,-79.76
982,SENECA,SC,34.68,-82.95
983,SUMTER,SC,33.94,-80.39
984,MORRISTOWN,TN,36.21,-83.29
985,JAMESTOWN,TN,36.43,-84.93
986,TULLAHOMA,TN,35.37,-86.2
987,BARTLETT,TN,35.1,-90
988,EL PASO,TX,31.84,-106.43
989,GALVESTON,TX,29.3,-94.79
990,HARLINGEN,TX,26.19,-97.68
991,PASADENA,TX,29.66,-95.15
992,WESLACO,TX,26.16,-97.98
993,ATHENS,TX,32.2,-95.85
994,MCKINNEY,TX,33.2,-96.65
995,BROWNSVILLE,TX,25.92,-97.48
996,ALICE,TX,27.75,-98.06
997,PETERSBURG,VA,37.2,-77.39
998,DANVILLE,VA,36.58,-79.4
999,BLACKSBURG,VA,37.23,-80.42
1000,CHESAPEAKE,VA,36.67,-76.3
1001,LOW MOOR,VA,37.74,-79.9
1002,AUBURN,WA,47.3,-122.26
1003,MARTINSBURG,WV,39.46,-77.96
1004,WAUKESHA,WI,43.01,-88.23
1005,RACINE,WI,42.72,-87.8
1006,WEST ALLIS,WI,43.06,-87.96
1007,MANSFIELD,TX,32.56,-97.11
1008,BESSEMER,AL,33.37,-86.96
1009,FLAGSTAFF,AZ,35.23,-111.72
1010,CHANDLER,AZ,33.32,-111.87
1011,GOODYEAR,AZ,33.47,-112.39
1012,GILBERT,AZ,33.3,-111.76
1013,PARAGOULD,AR,36.05,-90.51
1014,RUSSELLVILLE,AR,35.27,-93.14
1015,HAYWARD,CA,37.62,-122.11
1016,NAPA,CA,38.55,-122.15
1017,JACKSON,CA,38.35,-120.77
1018,NATIONAL CITY,CA,32.67,-117.09
1019,EL CENTRO,CA,32.77,-115.6
1020,SANTA CLARA,CA,37.35,-121.98
1021,VALLEJO,CA,38.13,-122.25
1022,SAN PEDRO,CA,33.73,-118.31
1023,LYNWOOD,CA,33.92,-118.2
1024,NORTHRIDGE,CA,34.23,-118.51
1025,VAN NUYS,CA,34.19,-118.49
1026,SAN BERNARDINO,CA,34.17,-117.24
1027,SAN GABRIEL,CA,34.08,-118.09
1028,GRASS VALLEY,CA,39.18,-120.98
1029,ENCINO,CA,34.15,-118.49
1030,FRENCH CAMP,CA,37.86,-121.29
1031,WHITTIER,CA,33.97,-118.01
1032,WATSONVILLE,CA,36.95,-121.72
1033,PALMDALE,CA,34.5,-118.01
1034,ANAHEIM,CA,33.84,-117.95
1035,GARDEN GROVE,CA,33.75,-117.94
1036,SANTA CRUZ,CA,37.03,-121.98
1037,PALM SPRINGS,CA,33.85,-116.56
1038,PLACERVILLE,CA,38.73,-120.8
1039,PORTERVILLE,CA,35.96,-118.92
1040,PLEASANTON,CA,37.67,-121.93
1041,DALY CITY,CA,37.67,-122.47
1042,MORENO VALLEY,CA,33.9,-117.1
1043,APPLE VALLEY,CA,34.57,-117.15
1044,UKIAH,CA,39.12,-123.28
1045,CORONA,CA,33.83,-117.6
1046,LODI,CA,38.11,-121.16
1047,DOWNEY,CA,33.94,-118.13
1048,CRESCENT CITY,CA,41.78,-124.16
1049,MERCED,CA,37.29,-120.48
1050,GARDENA,CA,33.89,-118.29
1051,AUBURN,CA,38.92,-121.07
1052,ENCINITAS,CA,33.05,-117.25
1053,LAKEWOOD,CA,33.84,-118.14
1054,CAMARILLO,CA,34.23,-119.07
1055,VALENCIA,CA,34.41,-118.56
1056,POWAY,CA,32.97,-117.02
1057,GILROY,CA,37.06,-121.55
1058,SAN RAMON,CA,37.78,-121.99
1059,VICTORVILLE,CA,34.48,-117.36
1060,INGLEWOOD,CA,33.95,-118.36
1061,SANTA ANA,CA,33.76,-117.79
1062,SHERMAN OAKS,CA,34.14,-118.46
1063,LONGMONT,CO,40.17,-105.11
1064,LAKEWOOD,CO,39.76,-104.87
1065,LONE TREE,CO,39.59,-105.01
1066,LITTLETON,CO,39.59,-105.01
1067,PARKER,CO,39.5,-104.76
1068,WILLIMANTIC,CT,41.71,-72.21
1069,NORWICH,CT,41.55,-72.08
1070,MANCHESTER,CT,41.78,-72.51
1071,BRISTOL,CT,41.68,-72.94
1072,FARMINGTON,CT,41.71,-72.83
1073,SEAFORD,DE,38.64,-75.61
1074,MILFORD,DE,38.91,-75.43
1075,NEW SMYRNA BEAC,FL,29.02,-80.92
1076,DELAND,FL,29.05,-81.31
1077,PUNTA GORDA,FL,26.89,-82.05
1078,ORANGE CITY,FL,28.93,-81.29
1079,POMPANO BEACH,FL,26.23,-80.13
1080,KEY WEST,FL,24.55,-81.78
1081,COCOA BEACH,FL,28.33,-80.62
1082,MARGATE,FL,26.23,-80.13
1083,CRYSTAL RIVER,FL,28.9,-82.59
1084,LOXAHATCHEE,FL,26.78,-80.43
1085,WELLINGTON,FL,26.74,-80.12
1086,DALTON,GA,34.76,-84.97
1087,LAGRANGE,GA,33.03,-84.98
1088,CALHOUN,GA,34.49,-84.94
1089,CONYERS,GA,33.66,-84.01
1090,CORDELE,GA,31.96,-83.77
1091,MOULTRIE,GA,31.16,-83.77
1092,DOUGLASVILLE,GA,33.74,-84.74
1093,STOCKBRIDGE,GA,33.54,-84.24
1094,EAST POINT,GA,33.66,-84.45
1095,NEWNAN,GA,33.37,-84.78
1096,WAILUKU,HI,20.88,-156.5
1097,WAHIAWA,HI,21.5,-158.02
1098,HILO,HI,19.69,-155.08
1099,KAILUA,HI,21.4,-157.73
1100,LIHUE,HI,21.97,-159.35
1101,AIEA,HI,21.38,-157.92
1102,LEWISTON,ID,46.16,-116.92
1103,COEUR D'ALENE,ID,47.59,-116.91
1104,ALTON,IL,38.9,-90.15
1105,HERRIN,IL,37.8,-89.03
1106,EFFINGHAM,IL,39.11,-88.55
1107,JACKSONVILLE,IL,39.72,-90.23
1108,SILVIS,IL,41.5,-90.41
1109,GLENDALE HEIGHT,IL,41.92,-88.07
1110,BOLINGBROOK,IL,41.7,-88.07
1111,HAMMOND,IN,41.62,-87.49
1112,DANVILLE,IN,39.76,-86.51
1113,BEECH GROVE,IN,39.71,-86.08
1114,VINCENNES,IN,38.67,-87.51
1115,MADISON,IN,38.75,-85.38
1116,AMES,IA,42.02,-93.62
1117,COUNCIL BLUFFS,IA,41.24,-95.85
1118,OTTUMWA,IA,41.01,-92.41
1119,NEWTON,KS,38.04,-97.34
1120,COFFEYVILLE,KS,37.04,-95.63
1121,OVERLAND PARK,KS,38.9,-94.68
1122,WHITESBURG,KY,37.11,-82.82
1123,LONDON,KY,37.12,-84.08
1124,HAZARD,KY,37.25,-83.19
1125,FLORENCE,KY,38.99,-84.64
1126,PAINTSVILLE,KY,37.81,-82.8
1127,OPELOUSAS,LA,30.52,-92.08
1128,MARRERO,LA,29.88,-90.11
1129,JENNINGS,LA,30.22,-92.65
1130,RUSTON,LA,32.53,-92.63
1131,VILLE PLATTE,LA,30.69,-92.28
1132,BOSSIER CITY,LA,32.51,-93.66
1133,DAMARISCOTTA,ME,44.03,-69.51
1134,BIDDEFORD,ME,43.46,-70.44
1135,HAVRE DE GRACE,MD,39.54,-76.09
1136,LEONARDTOWN,MD,38.29,-76.64
1137,PRINCE FREDERIC,MD,38.54,-76.58
1138,BERLIN,MD,38.32,-75.21
1139,GREENFIELD,MA,42.58,-72.59
1140,HOLYOKE,MA,42.21,-72.64
1141,W CONCORD,MA,42.45,-71.35
1142,HOLLAND,MI,42.77,-86.1
1143,TRENTON,MI,42.13,-83.22
1144,LAPEER,MI,43.04,-83.32
1145,TAYLOR,MI,42.22,-83.26
1146,BRAINERD,MN,46.35,-94.19
1147,FRIDLEY,MN,44.96,-93.26
1148,CLARKSDALE,MS,34.2,-90.57
1149,LAUREL,MS,31.69,-89.14
1150,GREENVILLE,MS,33.38,-91.05
1151,GREENWOOD,MS,33.51,-90.19
1152,NATCHEZ,MS,31.54,-91.38
1153,FLOWOOD,MS,32.32,-90.2
1154,SEDALIA,MO,38.7,-93.23
1155,ROLLA,MO,37.94,-91.76
1156,FENTON,MO,38.53,-90.45
1157,BRANSON,MO,36.64,-93.24
1158,SAINT PETERS,MO,38.77,-90.6
1159,LAKE SAINT LOUI,MO,38.78,-90.78
1160,HELENA,MT,46.51,-112.12
1161,MISSOULA,MT,46.91,-114.15
1162,BUTTE,MT,46,-112.44
1163,GRAND ISLAND,NE,40.92,-98.36
1164,HASTINGS,NE,40.58,-98.39
1165,DERRY,NH,42.89,-71.28
1166,FLEMINGTON,NJ,40.5,-74.86
1167,BAYONNE,NJ,40.66,-74.11
1168,PHILLIPSBURG,NJ,40.68,-75.18
1169,EAST ORANGE,NJ,40.76,-74.21
1170,SALEM,NJ,39.56,-75.47
1171,HAMILTON,NJ,40.22,-74.76
1172,MANAHAWKIN,NJ,39.69,-74.25
1173,SANTA FE,NM,35.67,-105.95
1174,FARMINGTON,NM,36.75,-108.18
1175,CANANDAIGUA,NY,42.88,-77.28
1176,WATERTOWN,NY,43.97,-75.91
1177,TROY,NY,42.73,-73.67
1178,CARMEL,NY,41.41,-73.68
1179,CORNING,NY,42.14,-77.05
1180,LAURINBURG,NC,34.76,-79.47
1181,GOLDSBORO,NC,35.37,-77.97
1182,RUTHERFORDTON,NC,35.36,-81.96
1183,SALISBURY,NC,35.66,-80.48
1184,STATESVILLE,NC,35.78,-80.88
1185,JACKSONVILLE,NC,34.76,-77.4
1186,NORTH WILKESBOR,NC,36.16,-81.14
1187,MORGANTON,NC,35.74,-81.69
1188,SMITHFIELD,NC,35.5,-78.34
1189,ELKIN,NC,36.25,-80.84
1190,AHOSKIE,NC,36.28,-76.98
1191,TARBORO,NC,35.9,-77.55
1192,ALBEMARLE,NC,35.36,-80.19
1193,MOORESVILLE,NC,35.57,-80.81
1194,MONROE,NC,34.98,-80.54
1195,MOREHEAD CITY,NC,34.72,-76.73
1196,ROANOKE RAPIDS,NC,36.45,-77.65
1197,SUPPLY,NC,34.01,-78.26
1198,MATTHEWS,NC,35.12,-80.71
1199,HUNTERSVILLE,NC,35.41,-80.84
1200,CLYDE,NC,35.53,-82.91
1201,XENIA,OH,39.68,-83.94
1202,WOOSTER,OH,40.81,-81.93
1203,SYLVANIA,OH,41.71,-83.7
1204,OREGON,OH,41.66,-83.41
1205,SPRINGFIELD,OH,39.92,-83.79
1206,BELLEVUE,OH,41.27,-82.84
1207,HAMILTON,OH,39.39,-84.56
1208,WARRENSVILLE HE,OH,41.47,-81.5
1209,WEST CHESTER,OH,39.33,-84.4
1210,BARTLESVILLE,OK,36.73,-95.94
1211,ARDMORE,OK,34.19,-97.11
1212,MIDWEST CITY,OK,35.46,-97.51
1213,SHAWNEE,OK,35.33,-96.91
1214,GRESHAM,OR,45.5,-122.43
1215,KLAMATH FALLS,OR,42.31,-122.07
1216,SALEM,OR,44.9,-122.92
1217,TUALATIN,OR,45.36,-122.75
1218,WASHINGTON,PA,40.17,-80.24
1219,CLEARFIELD,PA,41.02,-78.43
1220,SENECA,PA,41.37,-79.7
1221,MEADOWBROOK,PA,40.09,-75.12
1222,POTTSTOWN,PA,40.25,-75.64
1223,MONONGAHELA,PA,40.19,-79.92
1224,HAZLETON,PA,40.95,-75.97
1225,DOYLESTOWN,PA,40.31,-75.12
1226,SHARON,PA,41.23,-80.49
1227,HANOVER,PA,39.81,-76.98
1228,NEWPORT,RI,41.47,-71.3
1229,HARTSVILLE,SC,34.36,-80.08
1230,LANCASTER,SC,34.72,-80.77
1231,ABERDEEN,SD,45.46,-98.48
1232,DYERSBURG,TN,36.03,-89.38
1233,PARIS,TN,36.3,-88.3
1234,LEBANON,TN,36.2,-86.32
1235,SEGUIN,TX,29.57,-97.96
1236,MISSION,TX,26.21,-98.31
1237,GREENVILLE,TX,33.11,-96.1
1238,BAYTOWN,TX,29.74,-94.96
1239,SHERMAN,TX,33.61,-96.6
1240,LEWISVILLE,TX,33.04,-96.98
1241,TOMBALL,TX,30.09,-95.61
1242,NASSAU BAY,TX,29.76,-95.38
1243,ROWLETT,TX,32.9,-96.55
1244,PALESTINE,TX,31.75,-95.64
1245,KATY,TX,29.79,-95.82
1246,BOUNTIFUL,UT,40.88,-111.82
1247,BARRE,VT,44.2,-72.5
1248,RUTLAND,VT,43.6,-72.97
1249,HALIFAX,VA,36.76,-78.93
1250,PORTSMOUTH,VA,36.83,-76.29
1251,WARRENTON,VA,38.71,-77.79
1252,NASSAWADOX,VA,37.47,-75.86
1253,LEESBURG,VA,39.1,-77.55
1254,ABINGDON,VA,36.7,-81.96
1255,EMPORIA,VA,36.69,-77.53
1256,SOUTH HILL,VA,36.72,-78.12
1257,MIDLOTHIAN,VA,37.48,-77.65
1258,MOUNT VERNON,WA,48.36,-121.98
1259,BURIEN,WA,47.44,-122.35
1260,CENTRALIA,WA,46.74,-122.95
1261,EDMONDS,WA,47.83,-122.32
1262,ABERDEEN,WA,46.88,-123.99
1263,PORT ANGELES,WA,47.99,-123.25
1264,PUYALLUP,WA,47.22,-122.27
1265,ISSAQUAH,WA,47.55,-122
1266,RONCEVERTE,WV,37.74,-80.47
1267,PRINCETON,WV,37.36,-81.1
1268,MEQUON,WI,43.23,-87.98
1269,NEENAH,WI,44.16,-88.47
1270,OSHKOSH,WI,44.01,-88.55
1271,OCONOMOWOC,WI,43.1,-88.49
1272,MARINETTE,WI,45.08,-87.62
1273,GRAFTON,WI,43.31,-87.95
1274,VALLEY,AL,32.8,-85.17
1275,ANDALUSIA,AL,31.3,-86.48
1276,FAYETTE,AL,33.69,-87.83
1277,ENTERPRISE,AL,31.32,-85.84
1278,SCOTTSBORO,AL,34.64,-86.04
1279,ALEXANDER CITY,AL,32.92,-85.93
1280,ATHENS,AL,34.78,-86.95
1281,FOLEY,AL,30.4,-87.68
1282,JASPER,AL,33.85,-87.27
1283,TALLADEGA,AL,33.43,-86.09
1284,PRATTVILLE,AL,32.46,-86.44
1285,HALEYVILLE,AL,34.23,-87.61
1286,EVERGREEN,AL,31.43,-86.95
1287,RUSSELLVILLE,AL,34.5,-87.72
1288,SYLACAUGA,AL,33.17,-86.26
1289,PALMER,AK,61.6,-148.46
1290,SOLDOTNA,AK,60.32,-150.79
1291,KINGMAN,AZ,35.24,-114.01
1292,ORO VALLEY,AZ,32.46,-110.97
1293,PRESCOTT VALLEY,AZ,34.66,-112.29
1294,SILOAM SPRINGS,AR,36.18,-94.54
1295,CLARKSVILLE,AR,35.45,-93.47
1296,DANVILLE,AR,35.05,-93.39
1297,HARRISON,AR,36.24,-93.11
1298,WEST MEMPHIS,AR,35.14,-90.18
1299,MONTICELLO,AR,33.62,-91.79
1300,MAGNOLIA,AR,33.27,-93.23
1301,STUTTGART,AR,34.49,-91.55
1302,MALVERN,AR,34.37,-92.81
1303,BENTON,AR,34.56,-92.57
1304,HELENA,AR,34.52,-90.6
1305,HOPE,AR,33.66,-93.59
1306,ARROYO GRANDE,CA,35.16,-120.43
1307,OROVILLE,CA,39.45,-121.39
1308,RED BLUFF,CA,40.13,-122.43
1309,BANNING,CA,33.92,-116.83
1310,SONOMA,CA,38.24,-122.46
1311,LOMPOC,CA,34.6,-120.39
1312,MANTECA,CA,37.83,-121.18
1313,WOODLAND,CA,38.71,-121.85
1314,PETALUMA,CA,38.23,-122.56
1315,FONTANA,CA,34.08,-117.46
1316,TURLOCK,CA,37.53,-120.84
1317,ALAMEDA,CA,37.77,-122.27
1318,SIMI VALLEY,CA,34.25,-118.78
1319,REDLANDS,CA,34,-117.12
1320,JOSHUA TREE,CA,34.15,-116.27
1321,ALHAMBRA,CA,34.09,-118.13
1322,TRACY,CA,37.73,-121.42
1323,BRAWLEY,CA,33.02,-115.45
1324,MONTEBELLO,CA,34,-118.1
1325,TULARE,CA,36.18,-119.36
1326,FAIRFIELD,CA,38.28,-122
1327,FOLSOM,CA,38.67,-121.14
1328,CLOVIS,CA,36.93,-119.56
1329,INDIO,CA,33.71,-116.23
1330,MADERA,CA,36.91,-120.19
1331,CHINO,CA,33.98,-117.65
1332,TEMPLETON,CA,35.54,-120.75
1333,PANORAMA CITY,CA,34.22,-118.44
1334,CULVER CITY,CA,33.99,-118.39
1335,BRIGHTON,CO,39.95,-104.79
1336,MONTROSE,CO,38.49,-107.87
1337,DURANGO,CO,37.27,-107.88
